"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
04/01/20;"MU62";"Murcia";"La Alberca";9,37;15,04;5,15;72,76;87,43;50,53;0;109,47;0,36;2,63;209,78;0,69
04/01/20;"TP22";"San Javier";"Santiago de la Ribera";10,72;15,4;6,18;76,23;89,77;59,08;0;115,95;0,9;3,4;1,82;0,93
04/01/20;"TP42";"Torre Pacheco";"Torre Blanca";11,39;16,16;7,24;80,33;91,77;64,1;0;111,46;1,28;5,49;357,38;1,04
04/01/20;"TP52";"San Javier";"El Mirador";10,28;15,26;5,69;76,63;93,02;54,88;0;116,73;1,22;3,96;1,2;1,06
04/01/20;"TP73";"Torre Pacheco";"Los Infiernos";9,68;14,43;4,93;80,33;92,67;60,8;0;98,44;1,61;4,8;357,07;1,08
04/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";10,25;15,42;5,53;89,39;99,9;67,83;0;100,56;0,92;3,82;348,45;0,83
05/01/20;"AL31";"Totana";"Lebor";7,05;15,81;2,21;80,23;92,9;49,33;0;124,41;1,2;3,67;245,27;1,15
05/01/20;"AL41";"Alhama";"La Calavera";6,65;15,96;1,07;76,29;89,42;43,35;0;126,46;0,8;3;255,79;0,99
05/01/20;"AL52";"Librilla";"Los Palomos";6,34;16,22;-0,38;82,79;97,4;47,14;0,2;118,6;0,77;2,62;244,15;0,93
05/01/20;"AL62";"Mazarrón";"Cañada Gallego";8,65;14,78;4,48;79,13;88,73;54,55;0;138,47;0,67;3,92;353,58;0,85
05/01/20;"AL91";"Mazarrón";"Leiva";7,79;15,96;2,33;91,3;99,9;56,31;0,1;123,95;0,89;3,92;259,06;0,93
05/01/20;"CA12";"Cartagena";"La Palma";8,68;16,35;3,35;78,45;91,87;48,05;0,2;122,64;0,13;2,94;256,3;0,57
05/01/20;"CA21";"Murcia";"Corvera";9,41;15,22;6,24;76,77;91,2;54,44;0;123,17;1,06;3,53;296,38;1,03
05/01/20;"CA42";"Fuente Alamo";"Balsapintada";7,63;16,56;2,16;88,9;99,9;53,54;0,2;124,82;0,94;2,81;244,75;0,99
05/01/20;"CA52";"Cartagena";"La Aljorra";9,16;16,11;4,5;80,14;97,7;52,57;0;125,07;0,82;2,7;249,95;0,94
05/01/20;"CA73";"Cartagena";"Los Belones";9,99;15,37;6,32;83,34;95,3;60;0,2;115,76;0,46;2,78;239,42;0,76
05/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";7,89;15,9;2,78;77,86;91,42;44,23;0;127,98;0,45;2,31;248,02;0,77
05/01/20;"CI22";"Blanca";"Estación de Blanca";8,34;15,13;3,38;67,38;86,78;41,33;0;128,5;1,26;4,96;295,51;1,21
05/01/20;"CI32";"Ulea";"Estación Ulea";7,42;15,29;2,83;77,26;96,1;45,84;0,2;119,64;2;6,34;333,56;1,46
05/01/20;"CI42";"Cieza";"La Carrichosa";5,81;15,9;-0,59;79,89;97,6;43,05;0,1;125,49;0,4;2,5;269,74;0,68
05/01/20;"CI52";"Calasparra";"Rotas";5,01;15,75;-1,55;75,68;91,63;37,79;0,1;124,26;0,43;2,37;340,39;0,72
05/01/20;"CI71";"Calasparra";"Llano de las olivericas";6,41;15,73;1,01;81,19;99,9;41,71;0,1;112,71;0,79;3,36;256,4;0,94
05/01/20;"CR12";"Caravaca";"Barranda";2,63;11,63;-2,73;73,93;90,33;38,87;0;121,63;1,19;3,14;222,73;1,07
05/01/20;"CR32";"Cehegin";"El Chaparral";3,23;15,02;-3,52;80,01;94,95;41,22;0,1;125,21;0,32;2,45;196,44;0,62
05/01/20;"CR42";"Moratalla";"Venta Ulea";4,98;15,24;-0,13;82,68;99,9;44,97;0,2;119,57;1,04;3,1;174,72;1,05
05/01/20;"CR52";"Cehegin";"La Torrecica";5,42;14,35;-0,63;75,6;93,87;36,35;0,1;120,93;0,27;2,57;150,36;0,59
05/01/20;"CR61";"Moratalla";"Casas del Rey";6,95;12,8;2,9;48,58;69,5;32,9;0;;0,51;2,2;;
05/01/20;"JU12";"Jumilla";"Cañada del Judio";5,4;14,38;-0,21;78,76;93,35;49,68;0,2;118,95;0,95;3,14;23,27;0,95
05/01/20;"JU42";"Yecla";"Las Moratillas";4,45;15,65;-1,85;78,38;98,8;31,16;0,19;113,71;0,71;2,38;291,98;0,95
05/01/20;"JU52";"Yecla";"Pinillos";3,63;14,61;-4,28;79,72;96,82;38,89;0,1;119,83;0,62;2,84;281,26;0,81
05/01/20;"JU62";"Jumilla";"Miraflores";4,35;14,11;-2;83;97,23;52,11;0;121,59;0,64;2,86;325,72;0,75
05/01/20;"JU71";"Jumilla";"Las Encebras";5,01;14,76;-1,47;79,25;94,88;48,49;0,1;122,56;0,77;3,19;45,67;0,86
05/01/20;"JU81";"Jumilla";"Roman";5,18;15,3;-0,77;77,24;90,57;43,82;0,1;119,49;0,49;2,76;290,97;0,74
05/01/20;"LO11";"Lorca";"Purias";6,97;15,34;2,31;82,48;96,4;56,12;0;122,06;0,97;3,2;82,64;0,96
05/01/20;"LO21";"Lorca";"Pozohiguera";7,2;14,67;2,27;89,06;99,9;55,64;0,2;118,84;1,38;3,32;61,03;1,08
05/01/20;"LO31";"Aguilas";"La Pilica";10,48;15,36;7,16;80,24;90,9;63,04;0;121,52;0,66;2,76;270,74;0,85
05/01/20;"LO41";"Lorca";"La Paca";5,24;13,95;0,15;75,36;92,6;46,65;0;127,99;1,29;3,21;41,97;1,14
05/01/20;"LO51";"Aguilas";"Tebar";9,28;14;6,44;79,37;94,12;59,64;0;124,79;1,28;4,68;83,16;1,03
05/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";6,31;15,53;-0,05;78,56;95,27;43,45;0;128,93;0,63;2,63;225,28;0,87
05/01/20;"ML12";"Mula";"Yechar";6,49;17,5;-0,3;75,53;92,8;32,3;0;;0,47;1,9;;0,82
05/01/20;"ML21";"Mula";"Mula";7,49;15,55;2,86;69,68;86,83;37,22;0;123,81;1,68;4,66;279,99;1,54
05/01/20;"MO12";"Torres de Cotillas";"Pilica";8,3;15,32;3,32;83,75;99,8;53,21;0;131,58;0,78;3,14;187,4;0,86
05/01/20;"MO22";"Molina Segura";"Campotejar";8,14;16,33;3,82;67,65;84,67;40,81;0;121,65;1,86;6,53;333,31;1,64
05/01/20;"MO31";"Molina Segura";"El Llano";6,07;16,68;-0,56;83,82;99,9;43,84;0;119,86;0,21;2,16;266;0,57
05/01/20;"MO41";"Abanilla";"La Jaira";8,32;15,69;4,04;71,43;86,78;40,89;0;116,94;0,93;3,53;272,26;1,07
05/01/20;"MO51";"Fortuna";"Charco Taray";9,05;16,11;4,93;75,01;91,7;44,21;0;126,05;1,18;3,94;306,76;1,18
05/01/20;"MO62";"Ojós";"Loma del Aire";8,86;15,3;4,68;77,34;94,27;53,13;0;114,15;0,44;2,22;296,78;0,72
05/01/20;"MU21";"Beniel";"Los Alamos";7,09;16,28;1,73;84,02;98,5;51,1;0,2;118,74;0,73;3,69;235,28;0,88
05/01/20;"MU31";"Murcia";"La Vereda";8,02;16,57;2,98;84,55;99,9;44,96;0;108,69;0,54;2,76;146,81;0,82
05/01/20;"MU52";"Murcia";"Cabezo Plata";9,6;16,89;4,6;77,59;96,28;44,34;0;125,95;0,54;3,67;352,49;0,84
05/01/20;"MU62";"Murcia";"La Alberca";7,61;15,96;2,43;75,86;90,57;43,11;0;121,63;0,27;1,98;220,75;0,63
05/01/20;"TP22";"San Javier";"Santiago de la Ribera";7,85;16,5;2,01;79,62;92,27;49,45;0;120,2;0,47;2,49;248,6;0,77
05/01/20;"TP42";"Torre Pacheco";"Torre Blanca";8,41;17;3,32;81,96;94,32;50,21;0;118,13;0,7;2,94;249,59;0,92
05/01/20;"TP52";"San Javier";"El Mirador";8,48;16,45;2,69;78,95;94,45;45,92;0,1;126,05;0,54;3;285,71;0,82
05/01/20;"TP73";"Torre Pacheco";"Los Infiernos";8,15;15,72;2,9;80,72;94,3;50,5;0;127,61;0,65;2,45;284,72;0,85
05/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";8,47;16,62;4,07;87,92;99,9;49,67;0,2;128,45;0,87;3,43;291,99;0,99
06/01/20;"AL31";"Totana";"Lebor";6,73;14,74;2,15;79,44;93,6;51,87;0;126,62;1,45;3,45;268,97;1,18
06/01/20;"AL41";"Alhama";"La Calavera";5,48;15,33;-1,42;77,44;89,93;43,55;0;130,23;0,72;4,41;193,6;0,92
06/01/20;"AL52";"Librilla";"Los Palomos";5,89;15,46;-0,65;82,4;96,9;46,7;0;120,08;0,62;2,42;266,65;0,83
06/01/20;"AL62";"Mazarrón";"Cañada Gallego";7,83;14,29;2,79;80,09;89,9;56,14;0;138,86;0,69;3,82;342,29;0,84
06/01/20;"AL91";"Mazarrón";"Leiva";7,08;14,83;1,24;93,42;99,9;63,62;0,2;124,98;0,98;4,51;248,65;0,87
06/01/20;"CA12";"Cartagena";"La Palma";7,73;15,47;1,93;81,73;92,73;59,55;0;121,63;0,13;3,53;236,54;0,58
06/01/20;"CA21";"Murcia";"Corvera";8,7;14,24;3,4;78,24;91;56,02;0;122,83;0,99;3,21;300,13;0,94
06/01/20;"CA42";"Fuente Alamo";"Balsapintada";6,97;15,63;0,83;90,91;99,9;57,79;0,2;123,54;0,78;2,68;244,87;0,86
06/01/20;"CA52";"Cartagena";"La Aljorra";8;15,54;2,72;84,25;97,1;56,64;0,2;124,17;0,92;3,43;231,09;0,94
06/01/20;"CA73";"Cartagena";"Los Belones";9,74;14,58;6,68;87,72;97,37;67,87;0,1;113,93;0,44;2,61;245,47;0,73
06/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";7,32;15,01;2,45;79,16;91,07;53,11;0,1;127,36;0,48;2,78;238,8;0,76
06/01/20;"CI22";"Blanca";"Estación de Blanca";6,72;14,56;1,27;69,38;88,08;40,78;0;130,18;0,73;4,68;15,24;0,89
06/01/20;"CI32";"Ulea";"Estación Ulea";6,69;14,59;1,51;75,17;92,6;47,74;0;121,78;1,93;4,66;344,54;1,39
06/01/20;"CI42";"Cieza";"La Carrichosa";5,12;14,52;-0,77;78,03;96,88;44,72;0;129,42;0,39;2,75;274,65;0,65
06/01/20;"CI52";"Calasparra";"Rotas";4,41;14,17;-2,28;73,7;89,83;43,19;0;128,66;0,56;2,9;0,31;0,76
06/01/20;"CI71";"Calasparra";"Llano de las olivericas";5,74;14,13;0,27;78,41;98,4;46,36;0,1;115,49;0,75;2,47;275,46;0,85
06/01/20;"CR12";"Caravaca";"Barranda";3,88;15;-2,53;60,13;81,77;17,21;0;124;1,32;3,59;215,2;1,59
06/01/20;"CR32";"Cehegin";"El Chaparral";2,97;14,71;-4,46;77,27;93,08;38,87;0,1;128,06;0,43;3,33;191,33;0,7
06/01/20;"CR42";"Moratalla";"Venta Ulea";4,64;13,32;-1,02;76,68;92,5;45,82;0;123,4;1,09;2,95;173,11;1,01
06/01/20;"CR52";"Cehegin";"La Torrecica";5,6;13,66;-0,6;66,53;82,46;36,08;0;121,28;0,44;3,23;139,91;0,72
06/01/20;"CR61";"Moratalla";"Casas del Rey";8,75;15;4,6;33,27;41,2;23;0;;0,8;2,7;;
06/01/20;"JU12";"Jumilla";"Cañada del Judio";5,25;14,38;-0,87;73,89;91,72;44,48;0,2;121,28;1,04;3,63;14,08;1,05
06/01/20;"JU42";"Yecla";"Las Moratillas";3,86;14,9;-4,21;71,88;96,5;32,49;0;117,41;0,71;2,18;309,37;0,92
06/01/20;"JU52";"Yecla";"Pinillos";4,02;14,85;-2,76;71,7;93,95;24,95;0,1;121,45;0,84;3,82;324,04;1,06
06/01/20;"JU62";"Jumilla";"Miraflores";3,65;14,68;-3,95;75,58;95,37;32,95;0;124,92;0,54;2,39;317,38;0,78
06/01/20;"JU71";"Jumilla";"Las Encebras";5,17;15,82;-1,29;72,87;92,82;30,26;0;128,22;0,71;3,96;9,75;0,96
06/01/20;"JU81";"Jumilla";"Roman";5,06;14,2;-0,88;73,24;90,4;41,54;0,1;125,91;0,66;4,21;274,61;0,83
06/01/20;"LO11";"Lorca";"Purias";6,9;15,1;2,6;79,26;95,4;52,54;0,2;124,02;1,11;3,57;105,96;1,05
06/01/20;"LO21";"Lorca";"Pozohiguera";7;14,12;2,3;89,2;99,9;61,33;0;121,4;1,62;4,04;81,82;1,06
06/01/20;"LO31";"Aguilas";"La Pilica";9,99;14,98;6,23;83,06;94,5;64,17;0,2;120,17;0,74;2,65;267,16;0,85
06/01/20;"LO41";"Lorca";"La Paca";5,8;15,09;0,71;61,04;85,3;24,04;0;132,81;1,5;3,5;50,62;1,61
06/01/20;"LO51";"Aguilas";"Tebar";8,67;13,68;5,58;79,96;92,5;61,8;0;125,42;1,27;4,31;92,25;1
06/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";5,84;15,14;-1;78,83;94,75;43,71;0,1;133,22;0,93;5,1;224,74;1,04
06/01/20;"ML12";"Mula";"Yechar";5,61;15,2;-1,1;74,51;92,8;35,1;0;;0,67;2,4;;0,9
06/01/20;"ML21";"Mula";"Mula";6,73;14,05;1,83;68,66;83,2;43,41;0;130,02;1,47;4,22;278,39;1,28
06/01/20;"MO12";"Torres de Cotillas";"Pilica";7,64;14,3;2,54;82,03;99,8;50,58;0;132,97;0,85;4,17;190,64;0,88
06/01/20;"MO22";"Molina Segura";"Campotejar";7,93;15,24;3,98;63,3;79,95;39,2;0;122,81;1,92;6,68;348,46;1,66
06/01/20;"MO31";"Molina Segura";"El Llano";5,28;16,06;-1,9;82,88;99,9;40,96;0;122,3;0,19;2,25;202,12;0,54
06/01/20;"MO41";"Abanilla";"La Jaira";8,06;14,97;4;66,48;81,18;43,69;0;117,34;0,94;3,33;308,88;1,05
06/01/20;"MO51";"Fortuna";"Charco Taray";8,31;14,99;4,02;72,48;90,2;44,35;0;127,39;0,88;3,58;313,96;0,98
06/01/20;"MO62";"Ojós";"Loma del Aire";8,24;14,16;3,77;73,91;89,87;47,13;0;115,63;0,49;2,22;267,62;0,74
06/01/20;"MU21";"Beniel";"Los Alamos";5,53;15,55;-1,4;84,9;99,9;52,32;0,2;119,35;0,33;2,51;197,98;0,63
06/01/20;"MU31";"Murcia";"La Vereda";7,27;15,33;1,79;85,41;99,9;46,27;0;109,65;0,51;3,53;164,94;0,77
06/01/20;"MU52";"Murcia";"Cabezo Plata";9,04;15,93;4,35;80,64;96,97;50,42;0;124,18;0,63;3,53;128,18;0,85
06/01/20;"MU62";"Murcia";"La Alberca";7,44;15,41;1,83;75,72;90,6;41,37;0,1;121,97;0,28;1,88;204,22;0,63
06/01/20;"TP22";"San Javier";"Santiago de la Ribera";7,38;15,37;1,67;83,3;92,58;59,66;0;117;0,5;2,59;272,82;0,73
06/01/20;"TP42";"Torre Pacheco";"Torre Blanca";7,86;16,25;1,15;86,17;96,12;59,33;0;115,4;0,48;3,43;246,08;0,74
06/01/20;"TP52";"San Javier";"El Mirador";7,57;15,43;2,27;82,62;95,03;53,86;0,1;122,94;0,51;3,49;307,34;0,76
06/01/20;"TP73";"Torre Pacheco";"Los Infiernos";7,51;14,87;2,59;84,41;94,62;57,52;0;125,18;0,6;3,43;323,5;0,78
06/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";7,78;15,79;3;90,97;99,9;59,09;0;128,09;0,74;3,33;289,89;0,85
07/01/20;"AL31";"Totana";"Lebor";6,92;14,75;1,79;80,22;97,3;50,65;0,2;126,96;1,21;2,99;255,49;1,08
07/01/20;"AL41";"Alhama";"La Calavera";5,19;15,37;-2,05;79,86;90,7;42,84;0;130,54;0,75;5,02;180,7;0,95
07/01/20;"AL52";"Librilla";"Los Palomos";6,21;15,68;-0,85;83,3;96,9;47,81;0,2;121,48;0,79;3,82;249,24;0,93
07/01/20;"AL62";"Mazarrón";"Cañada Gallego";7,95;13,9;3,33;83,81;90,62;70,87;0;136,5;0,74;5,1;314,66;0,79
07/01/20;"AL91";"Mazarrón";"Leiva";7,16;14,33;1,51;96,62;99,9;75,12;0,1;122,25;1,1;4,9;250,16;0,79
07/01/20;"CA12";"Cartagena";"La Palma";7,72;15,28;2,71;83,15;92,67;65,02;0,2;121,97;0,32;5,1;222,97;0,67
07/01/20;"CA21";"Murcia";"Corvera";8,58;14,35;4,44;81,2;96,7;63,59;0,21;122,55;0,84;3,37;265,59;0,84
07/01/20;"CA42";"Fuente Alamo";"Balsapintada";7,09;15,8;1,11;93,34;99,9;70,8;0;121,25;0,88;3,34;248,04;0,81
07/01/20;"CA52";"Cartagena";"La Aljorra";8,1;15,51;3,12;88,02;98,3;67,71;0,1;118,92;1,06;4,29;234,18;0,89
07/01/20;"CA73";"Cartagena";"Los Belones";10;14,59;6,07;88,43;97,67;69,45;0,1;98,01;0,54;3,51;232,7;0,74
07/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";7,12;15,01;1,84;81,62;91,9;58,97;0;124,5;0,5;3,55;237,15;0,75
07/01/20;"CI22";"Blanca";"Estación de Blanca";7,21;14,88;0,87;64,07;82,88;34,55;0;130,34;0,65;4,14;5,25;0,88
07/01/20;"CI32";"Ulea";"Estación Ulea";6,51;14,55;0,74;74,01;91,6;45,4;0;121,63;1,36;3,56;355,94;1,19
07/01/20;"CI42";"Cieza";"La Carrichosa";5,44;15,3;-1,14;75,51;96,37;38,58;0,1;130,18;0,42;2,75;242,84;0,7
07/01/20;"CI52";"Calasparra";"Rotas";5,1;16,24;-1,88;69,47;89,45;30,12;0,1;132,98;0,53;2,84;0,78;0,84
07/01/20;"CI71";"Calasparra";"Llano de las olivericas";6,23;15,47;-0,04;74,54;95,75;38,88;0;117,42;0,8;3,27;269,71;0,98
07/01/20;"CR12";"Caravaca";"Barranda";4,96;14,81;-1,1;57,27;78,34;24,51;0;123,94;1,27;2,98;204,96;1,46
07/01/20;"CR32";"Cehegin";"El Chaparral";3,86;16,89;-3,84;72,19;93;24,95;0,1;128,43;0,31;2,45;208,12;0,67
07/01/20;"CR42";"Moratalla";"Venta Ulea";5,53;15,82;-0,07;69,79;86,3;33,16;0;125,5;1,25;3,6;172,17;1,38
07/01/20;"CR52";"Cehegin";"La Torrecica";6,87;16,69;0,97;58,01;75,13;26,14;0;121,41;0,38;2,82;140,77;0,76
07/01/20;"CR61";"Moratalla";"Casas del Rey";11,31;16,7;8,3;33,13;39;28,1;0;;1,24;3,4;;
07/01/20;"JU12";"Jumilla";"Cañada del Judio";5,65;14,7;-0,39;68,88;86,8;38,84;0;121,63;0,97;3,04;19,28;1,09
07/01/20;"JU42";"Yecla";"Las Moratillas";5,8;17,24;-1,21;67,02;91,2;29,31;0;118,52;0,86;3,28;286,5;1,16
07/01/20;"JU52";"Yecla";"Pinillos";4,69;15,79;-2,7;68,66;90,98;32,26;0;118,61;0,83;4,02;296,26;1,06
07/01/20;"JU62";"Jumilla";"Miraflores";5,05;15,02;-1,31;70,45;89,55;40,83;0;126,79;0,75;3,33;311,99;0,92
07/01/20;"JU71";"Jumilla";"Las Encebras";5,13;15,02;-1,32;70,47;90,28;36,37;0;125,08;0,95;4,22;55,34;1,08
07/01/20;"JU81";"Jumilla";"Roman";5,23;14,55;-0,98;70,72;89,07;35,11;0;126,54;0,79;4,02;276,5;0,97
07/01/20;"LO11";"Lorca";"Purias";6,62;15,4;0,37;80,67;97,5;49,88;0;125,17;1,02;3,8;151,85;1,04
07/01/20;"LO21";"Lorca";"Pozohiguera";7,34;14,14;2,61;90,49;99,9;65,88;0,1;121,43;1,38;4,53;93,96;0,95
07/01/20;"LO31";"Aguilas";"La Pilica";10,61;14,86;6,62;84,08;93;67,92;0;120,8;0,86;3,4;311,45;0,88
07/01/20;"LO41";"Lorca";"La Paca";7,03;15,91;1,75;58,57;83,8;28,48;0;132,76;1,36;3,93;66,81;1,52
07/01/20;"LO51";"Aguilas";"Tebar";8,69;13,41;5,85;83,87;98,97;64,94;0;123,94;1,13;5,68;92,69;0,9
07/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";6,27;15,11;-0,49;78,59;94,68;43,29;0;130,48;0,95;4,57;209,93;1,06
07/01/20;"ML12";"Mula";"Yechar";6,19;16,1;-0,1;73,11;92,7;33,4;0;;0,6;1,8;;0,89
07/01/20;"ML21";"Mula";"Mula";6,94;14,8;1,18;65,49;82,17;42,5;0;135,27;0,98;4,15;254,97;1,07
07/01/20;"MO12";"Torres de Cotillas";"Pilica";7,68;14,66;1,9;83,04;98,5;49,05;0;134,43;0,91;2,81;205,86;0,94
07/01/20;"MO22";"Molina Segura";"Campotejar";8,09;15,1;3,85;61,84;83,92;38,87;0;121,78;1,39;5,47;326,61;1,35
07/01/20;"MO31";"Molina Segura";"El Llano";5,29;16,29;-1,76;82,79;99,93;38,93;0;120,7;0,17;2,06;169,93;0,54
07/01/20;"MO41";"Abanilla";"La Jaira";7,97;15,22;4,11;69,6;83,92;46,07;0;115,15;0,95;3,04;294,86;1,05
07/01/20;"MO51";"Fortuna";"Charco Taray";8,25;15,47;3,78;76,94;93,9;47,05;0;125,09;0,4;2,4;331,57;0,72
07/01/20;"MO62";"Ojós";"Loma del Aire";8,16;13,86;3,65;73,97;89,17;51,39;0;116,61;0,45;2,33;315,82;0,72
07/01/20;"MU21";"Beniel";"Los Alamos";5,59;16,14;-1,4;85,73;99,9;51,44;0;117,93;0,2;2,39;251,75;0,57
07/01/20;"MU31";"Murcia";"La Vereda";7,57;16,32;1,81;86,16;99,9;46,64;0;110,97;0,52;2,51;205,07;0,81
07/01/20;"MU52";"Murcia";"Cabezo Plata";9,18;16,17;4,21;80,93;97,05;50,54;0;122,2;0,5;3,2;211,96;0,79
07/01/20;"MU62";"Murcia";"La Alberca";7,6;15,73;1,62;75,59;90,62;38,51;0;122,47;0,28;1,82;199,92;0,64
07/01/20;"TP22";"San Javier";"Santiago de la Ribera";7,54;15,33;1,54;83,12;92,85;58,76;0;116,55;0,5;3,09;269,47;0,74
07/01/20;"TP42";"Torre Pacheco";"Torre Blanca";8,35;16,16;1,43;85,86;95,68;64,71;0;113,53;0,63;4,12;259,57;0,79
07/01/20;"TP52";"San Javier";"El Mirador";7,85;15,52;2,48;83,09;95,03;57,87;0,1;123,08;0,59;3,9;296,58;0,8
07/01/20;"TP73";"Torre Pacheco";"Los Infiernos";7,67;14,45;2,65;85,46;94,57;64,37;0;125,75;0,85;3,92;304,49;0,83
07/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";7,93;15,54;2,71;93,27;99,9;72,5;0,2;125,95;0,83;4,41;291,84;0,79
08/01/20;"AL31";"Totana";"Lebor";7,54;14,67;3,21;77,4;97,5;46,99;0;126,28;1,41;4,07;282,25;1,21
08/01/20;"AL41";"Alhama";"La Calavera";5,82;15,21;-2,27;74,36;91,32;35,71;0;130,89;0,82;5,31;82,21;1,03
08/01/20;"AL52";"Librilla";"Los Palomos";6,48;14,91;-0,68;80,63;97,1;43,67;0,2;119,18;0,77;3,26;273,18;0,93
08/01/20;"AL62";"Mazarrón";"Cañada Gallego";9,83;14,25;5,67;83,75;91,28;67,22;0;124,04;0,68;3,82;337,26;0,82
08/01/20;"AL91";"Mazarrón";"Leiva";8,97;15,23;3,37;97,08;99,9;81,86;0,2;101,73;0,63;2,59;255,64;0,7
08/01/20;"CA12";"Cartagena";"La Palma";8,66;14,69;2,83;85,88;93,47;70,66;0,2;118,54;0,51;4,12;348,94;0,73
08/01/20;"CA21";"Murcia";"Corvera";9,15;13,74;4,82;80,47;98,5;53,69;0;121,78;0,97;3,52;350,11;0,93
08/01/20;"CA42";"Fuente Alamo";"Balsapintada";7,84;15,27;1,71;94,86;99,9;68,95;0,39;117,88;0,77;2,77;253,2;0,8
08/01/20;"CA52";"Cartagena";"La Aljorra";8,57;14,4;2,59;90,3;99,5;69,4;0,2;115,22;1,03;3,11;310,01;0,84
08/01/20;"CA73";"Cartagena";"Los Belones";11,25;14,69;7,85;88,44;96,6;76,81;0,2;108,65;0,68;3,02;31,56;0,78
08/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";7,79;14,51;2,21;84,26;93,43;60,73;0,1;126,54;0,44;3,25;261,96;0,73
08/01/20;"CI22";"Blanca";"Estación de Blanca";9,64;15,29;3,42;61,52;84,6;37,54;0;127,92;0,99;5,51;300,48;1,11
08/01/20;"CI32";"Ulea";"Estación Ulea";8,12;14,58;2,51;74,53;91,5;46,06;0;120,57;1,89;6,32;2,86;1,4
08/01/20;"CI42";"Cieza";"La Carrichosa";6,36;15,24;-0,63;76,15;95,33;36,09;0;130;0,55;4,75;262,55;0,81
08/01/20;"CI52";"Calasparra";"Rotas";5,59;15,77;-1,93;69,12;88,95;32,05;0;129,63;0,67;3,55;8,06;0,94
08/01/20;"CI71";"Calasparra";"Llano de las olivericas";6,83;15,45;1,33;75,04;97,18;37,58;0;117,37;1,02;4,04;274,79;1,12
08/01/20;"CR12";"Caravaca";"Barranda";4,38;12,82;-1,16;59,02;84,17;27,78;0;125,44;1,5;5,29;192,85;1,44
08/01/20;"CR32";"Cehegin";"El Chaparral";3,67;15;-4,06;73;92,58;29,41;0;129,02;0,59;5,29;189,77;0,88
08/01/20;"CR42";"Moratalla";"Venta Ulea";5,94;14,7;-0,28;68,45;85,6;35,49;0;126,24;1,32;3,77;181,69;1,33
08/01/20;"CR52";"Cehegin";"La Torrecica";6,59;14,85;0,96;60,83;82,42;29,03;0;122,08;0,47;4,8;141,02;0,8
08/01/20;"CR61";"Moratalla";"Casas del Rey";9,01;14,7;3;42,35;84,7;28;0;;0,93;3,5;;
08/01/20;"JU12";"Jumilla";"Cañada del Judio";6,53;15,02;0,19;70,23;88,73;35,56;0;121,6;1,09;4,51;2,47;1,2
08/01/20;"JU42";"Yecla";"Las Moratillas";5,68;13,26;-0,36;74,42;99,6;39,81;0;121,51;1,47;4,71;343,92;1,19
08/01/20;"JU52";"Yecla";"Pinillos";4,95;14,32;-1,64;75,11;93,78;37,56;0;116,64;1,09;5,39;357,38;1,12
08/01/20;"JU62";"Jumilla";"Miraflores";6,97;15,67;1,15;68,13;98,57;35,92;0;126,8;0,83;4,88;274,17;1,01
08/01/20;"JU71";"Jumilla";"Las Encebras";6,34;16,43;-0,88;71,13;89,57;31,82;0;123,12;0,82;4,47;67,61;1,08
08/01/20;"JU81";"Jumilla";"Roman";6,25;15,1;-0,07;72,28;87,95;33,52;0;122,82;0,79;4,82;275,26;1,01
08/01/20;"LO11";"Lorca";"Purias";7,43;15,62;1,13;78,86;98,4;42,29;0,2;125,38;1,14;5,25;92,97;1,18
08/01/20;"LO21";"Lorca";"Pozohiguera";8,09;15,06;3,5;88,57;99,9;51,73;0;121,77;1,57;4,67;85,1;1,23
08/01/20;"LO31";"Aguilas";"La Pilica";10,91;14,44;7,12;85,69;96,9;74,3;0,2;114,93;1,03;5,5;331,04;0,86
08/01/20;"LO41";"Lorca";"La Paca";6,78;16,49;1,36;58,35;89,7;24,44;0;134,35;1,5;5,51;66,96;1,69
08/01/20;"LO51";"Aguilas";"Tebar";9,48;13,5;6,3;83,31;98,17;65,66;0;122,24;1,26;7,31;89,91;0,95
08/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";6,56;14,81;-0,08;76,92;95,25;37,51;0,1;133,28;1,2;6,21;307,07;1,23
08/01/20;"ML12";"Mula";"Yechar";7,1;15,6;0,3;71,26;92,4;28,8;0;;0,8;3,6;;1,05
08/01/20;"ML21";"Mula";"Mula";8,15;14,67;3,29;60,31;84,13;32,83;0;134,55;1,89;5,49;254,84;1,66
08/01/20;"MO12";"Torres de Cotillas";"Pilica";8,45;14,75;3,35;82,84;99,8;51,87;0;135,91;1;4,28;200,15;0,97
